"AGÊNCIA NACIONAL DO PETRÓLEO, GÁS NATURAL E BIOCOMBUSTÍVEIS - ANP",,,,,,,,,,,,,,
SUPERINTENDÊNCIA DE DEFESA DA CONCORRÊNCIA,,,,,,,,,,,,,,
SISTEMA DE LEVANTAMENTO DE PREÇOS,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
INTERVALO DE TEMPO: SEMANAL,,,,,,,,,,,,,,
PERÍODO: 11/05/2025 A 17/05/2025,,,,,,,,,,,,,,
COMBUSTÍVEL: TODOS,,,,,,,,,,,,,,
TIPO RELATÓRIO: MUNICÍPIO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CNPJ,RAZÃO,FANTASIA,ENDEREÇO,NÚMERO,COMPLEMENTO,BAIRRO,CEP,MUNICÍPIO,ESTADO,BANDEIRA,PRODUTO,UNIDADE DE MEDIDA,PREÇO DE REVENDA,DATA DA COLETA
 71.324.701/0001-24,A.C. BONBONATI & CIA LTDA ME,,RUA SEBASTIÃO SAMPAIO,558,,CENTRO,14160-600,SERTAOZINHO,SAO PAULO,LIQUIGÁS,GLP,R$ / 13 kg,103.00,5/13/2025
 26.409.591/0001-49,JONATHAN ALEXANDER RODRIGUES CALIXTO 11149208600,,RODOVIA MG-5,912,,IPE,31930-010,BELO HORIZONTE,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,99.99,5/13/2025
 24.350.772/0001-11,AUTO POSTO A & R LTDA,,RODOVIA ANTONIO MARTINS DE MENEZES,2174,,JARDIM CAMPO NOVO,49400-000,LAGARTO,SERGIPE,BRANCA,GASOLINA COMUM,R$ / litro,6.51,5/12/2025
 24.350.772/0001-11,AUTO POSTO A & R LTDA,,RODOVIA ANTONIO MARTINS DE MENEZES,2174,,JARDIM CAMPO NOVO,49400-000,LAGARTO,SERGIPE,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.51,5/12/2025
 24.350.772/0001-11,AUTO POSTO A & R LTDA,,RODOVIA ANTONIO MARTINS DE MENEZES,2174,,JARDIM CAMPO NOVO,49400-000,LAGARTO,SERGIPE,BRANCA,DIESEL S500,R$ / litro,5.47,5/12/2025
 24.350.772/0001-11,AUTO POSTO A & R LTDA,,RODOVIA ANTONIO MARTINS DE MENEZES,2174,,JARDIM CAMPO NOVO,49400-000,LAGARTO,SERGIPE,BRANCA,DIESEL S10,R$ / litro,5.64,5/12/2025
 23.005.364/0001-60,N OLIVEIRA POSTO JACAREZINHO,,AVENIDA ARAGUAIA,174,,VILA NOVA,68540-000,CONCEICAO DO ARAGUAIA,PARA,BRANCA,GASOLINA COMUM,R$ / litro,6.55,5/15/2025
 23.005.364/0001-60,N OLIVEIRA POSTO JACAREZINHO,,AVENIDA ARAGUAIA,174,,VILA NOVA,68540-000,CONCEICAO DO ARAGUAIA,PARA,BRANCA,DIESEL S500,R$ / litro,6.40,5/15/2025
 15.252.610/0001-50,GNV PADUA COMERCIO DE COMBUSTIVEL LTDA - ME,,ESTRADA PADUA - PIRAPETINGA,SN,KM    01                  GALPAO02,ARRAIALZINHO,28470-000,SANTO ANTONIO DE PADUA,RIO DE JANEIRO,BRANCA,GNV,R$ / m³,5.98,5/12/2025
 15.252.610/0001-50,GNV PADUA COMERCIO DE COMBUSTIVEL LTDA - ME,,ESTRADA PADUA - PIRAPETINGA,SN,KM    01                  GALPAO02,ARRAIALZINHO,28470-000,SANTO ANTONIO DE PADUA,RIO DE JANEIRO,BRANCA,GASOLINA COMUM,R$ / litro,6.06,5/12/2025
 15.252.610/0001-50,GNV PADUA COMERCIO DE COMBUSTIVEL LTDA - ME,,ESTRADA PADUA - PIRAPETINGA,SN,KM    01                  GALPAO02,ARRAIALZINHO,28470-000,SANTO ANTONIO DE PADUA,RIO DE JANEIRO,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.06,5/12/2025
 15.252.610/0001-50,GNV PADUA COMERCIO DE COMBUSTIVEL LTDA - ME,,ESTRADA PADUA - PIRAPETINGA,SN,KM    01                  GALPAO02,ARRAIALZINHO,28470-000,SANTO ANTONIO DE PADUA,RIO DE JANEIRO,BRANCA,DIESEL S500,R$ / litro,5.89,5/12/2025
 15.252.610/0001-50,GNV PADUA COMERCIO DE COMBUSTIVEL LTDA - ME,,ESTRADA PADUA - PIRAPETINGA,SN,KM    01                  GALPAO02,ARRAIALZINHO,28470-000,SANTO ANTONIO DE PADUA,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.28,5/12/2025
 25.356.771/0001-47,CLARICE APARECIDA DOS SANTOS & CIA LTDA,SANTA AGUA GAS E AGUA,AVENIDA IPIRANGA,1254,,JARDIM INDEPENDENCIA,78031-030,CUIABA,MATO GROSSO,LIQUIGÁS,GLP,R$ / 13 kg,104.99,5/14/2025
 26.524.085/0001-09,DANIEL COMERCIO DE GAS LTDA,,RUA ABEL SCUISSIATO,2466,,ATUBA,83408-280,COLOMBO,PARANA,CONSIGAZ,GLP,R$ / 13 kg,105.00,5/16/2025
 08.382.548/0002-36,MISSIONEIRA COMERCIO DE GAS LTDA.,,RODOVIA BR 285 KM 458,S/N,,DAS  CHACARAS,98700-000,IJUI,RIO GRANDE DO SUL,ULTRAGAZ,GLP,R$ / 13 kg,120.00,5/14/2025
 26.393.806/0001-80,AUTO POSTO TIGRAO MURIAE LTDA,,AVENIDA JOSE MAXIMO RIBEIRO,1414,,AUGUSTO DE ABREU,36880-000,MURIAE,MINAS GERAIS,RAIZEN,GASOLINA COMUM,R$ / litro,6.54,5/12/2025
 26.393.806/0001-80,AUTO POSTO TIGRAO MURIAE LTDA,,AVENIDA JOSE MAXIMO RIBEIRO,1414,,AUGUSTO DE ABREU,36880-000,MURIAE,MINAS GERAIS,RAIZEN,GASOLINA ADITIVADA,R$ / litro,6.84,5/12/2025
 26.393.806/0001-80,AUTO POSTO TIGRAO MURIAE LTDA,,AVENIDA JOSE MAXIMO RIBEIRO,1414,,AUGUSTO DE ABREU,36880-000,MURIAE,MINAS GERAIS,RAIZEN,DIESEL S500,R$ / litro,5.99,5/12/2025
 26.393.806/0001-80,AUTO POSTO TIGRAO MURIAE LTDA,,AVENIDA JOSE MAXIMO RIBEIRO,1414,,AUGUSTO DE ABREU,36880-000,MURIAE,MINAS GERAIS,RAIZEN,DIESEL S10,R$ / litro,6.09,5/12/2025
 26.393.806/0001-80,AUTO POSTO TIGRAO MURIAE LTDA,,AVENIDA JOSE MAXIMO RIBEIRO,1414,,AUGUSTO DE ABREU,36880-000,MURIAE,MINAS GERAIS,RAIZEN,ETANOL,R$ / litro,4.64,5/12/2025
 24.583.276/0001-08,SAMUEL DIAS SILVA,,AVENIDA GONÇALO PEREIRA E SILVA,380,,ESTOCADA,46140-000,LIVRAMENTO DE NOSSA SENHORA,BAHIA,LIQUIGÁS,GLP,R$ / 13 kg,115.00,5/13/2025
 08.824.904/0006-58,POSTO DE COMBUSTIVEIS DAL RI LTDA.,,AVENIDA BRASIL,300,,DREWS,96501-012,CACHOEIRA DO SUL,RIO GRANDE DO SUL,IPIRANGA,GASOLINA COMUM,R$ / litro,6.09,5/13/2025
 08.824.904/0006-58,POSTO DE COMBUSTIVEIS DAL RI LTDA.,,AVENIDA BRASIL,300,,DREWS,96501-012,CACHOEIRA DO SUL,RIO GRANDE DO SUL,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,6.29,5/13/2025
 08.824.904/0006-58,POSTO DE COMBUSTIVEIS DAL RI LTDA.,,AVENIDA BRASIL,300,,DREWS,96501-012,CACHOEIRA DO SUL,RIO GRANDE DO SUL,IPIRANGA,DIESEL S500,R$ / litro,5.89,5/13/2025
 08.824.904/0006-58,POSTO DE COMBUSTIVEIS DAL RI LTDA.,,AVENIDA BRASIL,300,,DREWS,96501-012,CACHOEIRA DO SUL,RIO GRANDE DO SUL,IPIRANGA,ETANOL,R$ / litro,5.49,5/13/2025
 02.984.590/0002-40,F. A. H. M. MUSTAFA LTDA,ALO GÁS E ÁGUA,RUA   DELFINO SCAFFA,5363,,CONJUNTO GUATOS,79321-010,CORUMBA,MATO GROSSO DO SUL,NACIONAL GÁS BUTANO,GLP,R$ / 13 kg,135.00,5/12/2025
 16.147.381/0002-57,UBIRATAN BARBOSA CAMPOS - EPP,,AVENIDA SANTOS LOPES,1354,TERREO,CENTRO,44900-000,IRECE,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,5.95,5/14/2025
 16.147.381/0002-57,UBIRATAN BARBOSA CAMPOS - EPP,,AVENIDA SANTOS LOPES,1354,TERREO,CENTRO,44900-000,IRECE,BAHIA,BRANCA,DIESEL S500,R$ / litro,5.90,5/14/2025
 16.147.381/0002-57,UBIRATAN BARBOSA CAMPOS - EPP,,AVENIDA SANTOS LOPES,1354,TERREO,CENTRO,44900-000,IRECE,BAHIA,BRANCA,DIESEL S10,R$ / litro,6.00,5/14/2025
 16.147.381/0002-57,UBIRATAN BARBOSA CAMPOS - EPP,,AVENIDA SANTOS LOPES,1354,TERREO,CENTRO,44900-000,IRECE,BAHIA,BRANCA,ETANOL,R$ / litro,4.45,5/14/2025
 26.438.634/0001-14,LIONEI FRAGA RIBEIRO ME,,AVENIDA SÃO JOÃO,SN,QUADRA 214 LOTE 18,NOSSA SENHORA APARECIDA,75830-000,MINEIROS,GOIAS,LIQUIGÁS,GLP,R$ / 13 kg,123.00,5/14/2025
 19.969.531/0002-04,PACHECO GAS LTDA,,AV JK,2,LOTE 02 QUADRA 03,LOTEAMENTO MORADA DO SOL,65930-000,ACAILANDIA,MARANHAO,BAHIANA,GLP,R$ / 13 kg,108.00,5/15/2025
 23.864.532/0001-72,ACESSO OESTE COMERCIO DE GAS E BEBIDAS LTDA,ACESSO OESTE GAS,RUA RORAIMA,426,,MORADA DO CONTORNO,27525-674,RESENDE,RIO DE JANEIRO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,110.00,5/12/2025
 20.738.329/0001-61,POSTO DE COMBUSTIVEIS ALVES BANDEIRA LTDA - EPP,,AVENIDA DR. NELSON LEAL,33,COMODO,CENTRO,46140-000,LIVRAMENTO DE NOSSA SENHORA,BAHIA,BRANCA,GASOLINA COMUM,R$ / litro,6.74,5/13/2025
 20.738.329/0001-61,POSTO DE COMBUSTIVEIS ALVES BANDEIRA LTDA - EPP,,AVENIDA DR. NELSON LEAL,33,COMODO,CENTRO,46140-000,LIVRAMENTO DE NOSSA SENHORA,BAHIA,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.74,5/13/2025
 20.738.329/0001-61,POSTO DE COMBUSTIVEIS ALVES BANDEIRA LTDA - EPP,,AVENIDA DR. NELSON LEAL,33,COMODO,CENTRO,46140-000,LIVRAMENTO DE NOSSA SENHORA,BAHIA,BRANCA,DIESEL S500,R$ / litro,5.89,5/13/2025
 20.738.329/0001-61,POSTO DE COMBUSTIVEIS ALVES BANDEIRA LTDA - EPP,,AVENIDA DR. NELSON LEAL,33,COMODO,CENTRO,46140-000,LIVRAMENTO DE NOSSA SENHORA,BAHIA,BRANCA,DIESEL S10,R$ / litro,5.99,5/13/2025
 20.738.329/0001-61,POSTO DE COMBUSTIVEIS ALVES BANDEIRA LTDA - EPP,,AVENIDA DR. NELSON LEAL,33,COMODO,CENTRO,46140-000,LIVRAMENTO DE NOSSA SENHORA,BAHIA,BRANCA,ETANOL,R$ / litro,4.99,5/13/2025
 26.208.326/0001-00,ANTONIO MARASSI JUNIOR 33689929881,,RUA   ANTÔNIO HADDAD,852,,SANTO ANTÔNIO,12608-675,LORENA,SAO PAULO,LIQUIGÁS,GLP,R$ / 13 kg,88.00,5/15/2025
 24.482.003/0001-77,M T BORGES AZEVEDO DA PENHA DEPOSITO DE GAS ME,,ALAMEDA TENENTE  CÉLIO,360,,GRANJA DOS CAVALEIROS,27930-120,MACAE,RIO DE JANEIRO,ULTRAGAZ,GLP,R$ / 13 kg,140.00,5/14/2025
 26.154.124/0001-15,LUCILEI ZANQUETTA 02502561850,BETEL GAS,AV ALEXANDRE CAZELATTO,85,SL03,BETEL,13148-218,PAULINIA,SAO PAULO,ULTRAGAZ,GLP,R$ / 13 kg,125.00,5/14/2025
 26.907.679/0001-90,L. DA S. FARIAS GAS,LEO GAS,TRAVESSA DO MEIO,61,,ITAPUA,41610-775,SALVADOR,BAHIA,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,119.99,5/12/2025
 26.592.115/0001-06,IRMAOS MARTINS LTDA EPP,,RUA GENERALFELIPE PORTINNHO,196,,CENTRO,98025-800,CRUZ ALTA,RIO GRANDE DO SUL,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,99.00,5/15/2025
 24.474.162/0001-20,BABY AUTO POSTO LTDA,,AVENIDA SANTA CRUZ DOS LAZAROS,253,,SANTA CRUZ DOS LAZAROS,12322-310,JACAREI,SAO PAULO,VIBRA,GASOLINA COMUM,R$ / litro,5.99,5/14/2025
 24.474.162/0001-20,BABY AUTO POSTO LTDA,,AVENIDA SANTA CRUZ DOS LAZAROS,253,,SANTA CRUZ DOS LAZAROS,12322-310,JACAREI,SAO PAULO,VIBRA,GASOLINA ADITIVADA,R$ / litro,6.29,5/14/2025
 24.474.162/0001-20,BABY AUTO POSTO LTDA,,AVENIDA SANTA CRUZ DOS LAZAROS,253,,SANTA CRUZ DOS LAZAROS,12322-310,JACAREI,SAO PAULO,VIBRA,DIESEL S10,R$ / litro,5.79,5/14/2025
 24.474.162/0001-20,BABY AUTO POSTO LTDA,,AVENIDA SANTA CRUZ DOS LAZAROS,253,,SANTA CRUZ DOS LAZAROS,12322-310,JACAREI,SAO PAULO,VIBRA,ETANOL,R$ / litro,4.09,5/14/2025
 22.258.301/0001-52,O BARATEIRO COMERCIAL DE COMBUSTIVEIS LTDA,,RODOVIA ICO A IGUATU,0,: KM 03;,CONJUNTO GAMA,63430-000,ICO,CEARA,BRANCA,GASOLINA COMUM,R$ / litro,6.59,5/12/2025
 22.258.301/0001-52,O BARATEIRO COMERCIAL DE COMBUSTIVEIS LTDA,,RODOVIA ICO A IGUATU,0,: KM 03;,CONJUNTO GAMA,63430-000,ICO,CEARA,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.69,5/12/2025
 22.258.301/0001-52,O BARATEIRO COMERCIAL DE COMBUSTIVEIS LTDA,,RODOVIA ICO A IGUATU,0,: KM 03;,CONJUNTO GAMA,63430-000,ICO,CEARA,BRANCA,ETANOL,R$ / litro,5.39,5/12/2025
 26.667.503/0001-09,FERNANDO DE SOUZA VIEIRA,,RUA   PIAUÍ,44,,CALADINHO,35171-170,CORONEL FABRICIANO,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,125.00,5/14/2025
 24.914.307/0001-66,MARINE REVENDA E TRANSPORTE E GLP LTDA EPP,,RODOVIA ERNANI DO AMARAL PEIXOTO,SN,LOTE 04,SAO JOSE DO IMBASSAI,24931-000,MARICA,RIO DE JANEIRO,BRANCA,GLP,R$ / 13 kg,90.00,5/15/2025
 23.011.239/0001-62,EDIMAR PATRICIO BARBOSA 05982897639,,AVENIDA GERASA,2286,,BETHANIA,35164-056,IPATINGA,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,118.00,5/12/2025
 26.372.055/0001-16,NACOES UNIDAS AUTO POSTO LTDA,,AVENIDA AMAZONAS,2,,NOSSA SENHORA DAS GRACAS,76804-160,PORTO VELHO,RONDONIA,FOGAS,GLP,R$ / 13 kg,130.00,5/15/2025
 24.520.144/0001-37,ISABEL DIAS TORRES FAVARO 05729064802,,"RUA CEARA,",71,,PARQUE INDUSTRIAL,13601-338,ARARAS,SAO PAULO,COPA ENERGIA,GLP,R$ / 13 kg,104.00,5/12/2025
 06.124.988/0003-49,ZILO COMERCIO DE GAS LTDA,,RUA GREGORIO PEDRO GARCIA,286,,JARDIM ITAMARATI,18608-012,BOTUCATU,SAO PAULO,BRANCA,GLP,R$ / 13 kg,100.00,5/13/2025
 26.461.920/0001-09,K DE J C RIOS COSTA EIRELI,,AVENIDA TANCREDO NEVES,23,,VILA FLAMENGO,65110-000,SAO JOSE DE RIBAMAR,MARANHAO,BRANCA,GASOLINA COMUM,R$ / litro,5.53,5/13/2025
 26.461.920/0001-09,K DE J C RIOS COSTA EIRELI,,AVENIDA TANCREDO NEVES,23,,VILA FLAMENGO,65110-000,SAO JOSE DE RIBAMAR,MARANHAO,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.53,5/13/2025
 26.461.920/0001-09,K DE J C RIOS COSTA EIRELI,,AVENIDA TANCREDO NEVES,23,,VILA FLAMENGO,65110-000,SAO JOSE DE RIBAMAR,MARANHAO,BRANCA,DIESEL S500,R$ / litro,5.50,5/13/2025
 26.461.920/0001-09,K DE J C RIOS COSTA EIRELI,,AVENIDA TANCREDO NEVES,23,,VILA FLAMENGO,65110-000,SAO JOSE DE RIBAMAR,MARANHAO,BRANCA,ETANOL,R$ / litro,4.33,5/13/2025
 26.762.414/0001-41,AUTO POSTO PETROSALES LTDA,,RUA B-01,S/N,QUADRA40                  LOTE  16-R,ESTANCIA ITANHANGA I,75690-000,CALDAS NOVAS,GOIAS,BRANCA,GASOLINA COMUM,R$ / litro,6.49,5/13/2025
 26.762.414/0001-41,AUTO POSTO PETROSALES LTDA,,RUA B-01,S/N,QUADRA40                  LOTE  16-R,ESTANCIA ITANHANGA I,75690-000,CALDAS NOVAS,GOIAS,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.49,5/13/2025
 26.762.414/0001-41,AUTO POSTO PETROSALES LTDA,,RUA B-01,S/N,QUADRA40                  LOTE  16-R,ESTANCIA ITANHANGA I,75690-000,CALDAS NOVAS,GOIAS,BRANCA,DIESEL S10,R$ / litro,5.99,5/13/2025
 26.762.414/0001-41,AUTO POSTO PETROSALES LTDA,,RUA B-01,S/N,QUADRA40                  LOTE  16-R,ESTANCIA ITANHANGA I,75690-000,CALDAS NOVAS,GOIAS,BRANCA,ETANOL,R$ / litro,4.79,5/13/2025
 24.263.449/0001-00,MJS GAS LTDA,,AVENIDA LUIZA M. NASCIMBENE,741,,VILA CELESTE,35162-507,IPATINGA,MINAS GERAIS,BRANCA,GLP,R$ / 13 kg,105.00,5/12/2025
 26.387.609/0001-59,LIRIOS REVENDEDORA DE GAS LTDA,,"AVENIDA PERIMETRAL C, LOT. BEIRA RIO, POV. SAO BRAZ",284,QUADRAIX                  LOTE  06,CONJUNTO MARCOS FREIRE II,49160-000,NOSSA SENHORA DO SOCORRO,SERGIPE,BAHIANA,GLP,R$ / 13 kg,105.00,5/13/2025
 24.373.856/0001-70,ALIANCA BEIRA RIO COMERCIO DE GNV LTDA,,AVENIDA ALMIRANTE ADALBERTO DE BARROS NUNES,2720,,RETIRO,27274-200,VOLTA REDONDA,RIO DE JANEIRO,BRANCA,GNV,R$ / m³,5.49,5/12/2025
 24.373.856/0001-70,ALIANCA BEIRA RIO COMERCIO DE GNV LTDA,,AVENIDA ALMIRANTE ADALBERTO DE BARROS NUNES,2720,,RETIRO,27274-200,VOLTA REDONDA,RIO DE JANEIRO,BRANCA,GASOLINA COMUM,R$ / litro,6.39,5/12/2025
 24.373.856/0001-70,ALIANCA BEIRA RIO COMERCIO DE GNV LTDA,,AVENIDA ALMIRANTE ADALBERTO DE BARROS NUNES,2720,,RETIRO,27274-200,VOLTA REDONDA,RIO DE JANEIRO,BRANCA,DIESEL S10,R$ / litro,6.19,5/12/2025
 24.373.856/0001-70,ALIANCA BEIRA RIO COMERCIO DE GNV LTDA,,AVENIDA ALMIRANTE ADALBERTO DE BARROS NUNES,2720,,RETIRO,27274-200,VOLTA REDONDA,RIO DE JANEIRO,BRANCA,ETANOL,R$ / litro,4.89,5/12/2025
 05.297.480/0025-95,PETROX COMERCIAL LTDA,PETROX,"AVENIDA COLETORA A, CONJ. MARCOS FREIRE I,",2457,LOTE  01-A                QUADRA52-A,TAICOCA,49160-000,NOSSA SENHORA DO SOCORRO,SERGIPE,PETROX DISTRIBUIDORA,GASOLINA COMUM,R$ / litro,6.67,5/13/2025
 05.297.480/0025-95,PETROX COMERCIAL LTDA,PETROX,"AVENIDA COLETORA A, CONJ. MARCOS FREIRE I,",2457,LOTE  01-A                QUADRA52-A,TAICOCA,49160-000,NOSSA SENHORA DO SOCORRO,SERGIPE,PETROX DISTRIBUIDORA,GASOLINA ADITIVADA,R$ / litro,6.67,5/13/2025
 05.297.480/0025-95,PETROX COMERCIAL LTDA,PETROX,"AVENIDA COLETORA A, CONJ. MARCOS FREIRE I,",2457,LOTE  01-A                QUADRA52-A,TAICOCA,49160-000,NOSSA SENHORA DO SOCORRO,SERGIPE,PETROX DISTRIBUIDORA,DIESEL S10,R$ / litro,5.99,5/13/2025
 05.297.480/0025-95,PETROX COMERCIAL LTDA,PETROX,"AVENIDA COLETORA A, CONJ. MARCOS FREIRE I,",2457,LOTE  01-A                QUADRA52-A,TAICOCA,49160-000,NOSSA SENHORA DO SOCORRO,SERGIPE,PETROX DISTRIBUIDORA,ETANOL,R$ / litro,4.99,5/13/2025
 24.720.250/0001-64,COMERCIAL COMBUSTIVEIS JCS LTDA,,AVENIDA FRANCISCO HERMENEGILDO DA SILVA,1933,ANEXO 01,CENTRO,97300-010,SAO GABRIEL,RIO GRANDE DO SUL,RAIZEN,GASOLINA COMUM,R$ / litro,6.49,5/14/2025
 24.720.250/0001-64,COMERCIAL COMBUSTIVEIS JCS LTDA,,AVENIDA FRANCISCO HERMENEGILDO DA SILVA,1933,ANEXO 01,CENTRO,97300-010,SAO GABRIEL,RIO GRANDE DO SUL,RAIZEN,GASOLINA ADITIVADA,R$ / litro,6.69,5/14/2025
 24.720.250/0001-64,COMERCIAL COMBUSTIVEIS JCS LTDA,,AVENIDA FRANCISCO HERMENEGILDO DA SILVA,1933,ANEXO 01,CENTRO,97300-010,SAO GABRIEL,RIO GRANDE DO SUL,RAIZEN,DIESEL S10,R$ / litro,6.39,5/14/2025
 14.267.656/0001-80,FELIPE GABRIEL DITRIH FURLAN 41195689896,,RUA   ANTONIO FURLAN,11,FUNDOS,VILA TEIXEIRA MARQUES,13485-141,LIMEIRA,SAO PAULO,CONSIGAZ,GLP,R$ / 13 kg,99.99,5/12/2025
 14.727.740/0009-96,J M J COMERCIO DE GAS E OXIGENIO LTDA,,RUA DO BORGES,705,TERREO,MATRIZ,55602-030,VITORIA DE SANTO ANTAO,PERNAMBUCO,COPA ENERGIA,GLP,R$ / 13 kg,95.00,5/14/2025
 94.625.704/0006-08,POSTO AZEREDO ELGO LTDA,,RUA GONCALVES CHAVES,1119,,CENTRO,96015-560,PELOTAS,RIO GRANDE DO SUL,BRANCA,GASOLINA COMUM,R$ / litro,6.49,5/12/2025
 94.625.704/0006-08,POSTO AZEREDO ELGO LTDA,,RUA GONCALVES CHAVES,1119,,CENTRO,96015-560,PELOTAS,RIO GRANDE DO SUL,BRANCA,GASOLINA ADITIVADA,R$ / litro,6.49,5/12/2025
 94.625.704/0006-08,POSTO AZEREDO ELGO LTDA,,RUA GONCALVES CHAVES,1119,,CENTRO,96015-560,PELOTAS,RIO GRANDE DO SUL,BRANCA,DIESEL S10,R$ / litro,6.48,5/12/2025
 94.625.704/0006-08,POSTO AZEREDO ELGO LTDA,,RUA GONCALVES CHAVES,1119,,CENTRO,96015-560,PELOTAS,RIO GRANDE DO SUL,BRANCA,ETANOL,R$ / litro,4.79,5/12/2025
 27.149.248/0001-75,AUTO POSTO SAO PEDRO DE AVARE LTDA,,RUA AMAZONAS,1068,,CENTRO,18701-120,AVARE,SAO PAULO,BRANCA,GASOLINA COMUM,R$ / litro,5.89,5/13/2025
 27.149.248/0001-75,AUTO POSTO SAO PEDRO DE AVARE LTDA,,RUA AMAZONAS,1068,,CENTRO,18701-120,AVARE,SAO PAULO,BRANCA,GASOLINA ADITIVADA,R$ / litro,5.94,5/13/2025
 27.149.248/0001-75,AUTO POSTO SAO PEDRO DE AVARE LTDA,,RUA AMAZONAS,1068,,CENTRO,18701-120,AVARE,SAO PAULO,BRANCA,DIESEL S500,R$ / litro,5.99,5/13/2025
 27.149.248/0001-75,AUTO POSTO SAO PEDRO DE AVARE LTDA,,RUA AMAZONAS,1068,,CENTRO,18701-120,AVARE,SAO PAULO,BRANCA,ETANOL,R$ / litro,3.99,5/13/2025
 10.255.976/0001-69,GAS SAO GERALDO LTDA,,RUA CAPITAO BENEDITO LOPES BRAGANCA,241,,SAO GERALDO,27253-510,VOLTA REDONDA,RIO DE JANEIRO,SUPERGASBRAS ENERGIA,GLP,R$ / 13 kg,99.99,5/12/2025
 24.873.472/0001-17,VANDA MARIA GUIMARÃES ARECO 61690198168,,AVENIDA PROFESSORA  EDNA MARIA DE ALBUQUERQUE AFFI,2,QUADRA 08,JARDIM IMPERIAL II,78076-001,CUIABA,MATO GROSSO,COPA ENERGIA,GLP,R$ / 13 kg,130.00,5/13/2025
 14.742.132/0002-84,DE SOUZA STAEVIE & CIA. LTDA.,,RUA URUGUAI,1898,,HIDRAULICA,97574-220,SANTANA DO LIVRAMENTO,RIO GRANDE DO SUL,IPIRANGA,GASOLINA COMUM,R$ / litro,6.79,5/14/2025
 14.742.132/0002-84,DE SOUZA STAEVIE & CIA. LTDA.,,RUA URUGUAI,1898,,HIDRAULICA,97574-220,SANTANA DO LIVRAMENTO,RIO GRANDE DO SUL,IPIRANGA,GASOLINA ADITIVADA,R$ / litro,6.99,5/14/2025
 14.742.132/0002-84,DE SOUZA STAEVIE & CIA. LTDA.,,RUA URUGUAI,1898,,HIDRAULICA,97574-220,SANTANA DO LIVRAMENTO,RIO GRANDE DO SUL,IPIRANGA,DIESEL S500,R$ / litro,6.39,5/14/2025
 14.742.132/0002-84,DE SOUZA STAEVIE & CIA. LTDA.,,RUA URUGUAI,1898,,HIDRAULICA,97574-220,SANTANA DO LIVRAMENTO,RIO GRANDE DO SUL,IPIRANGA,DIESEL S10,R$ / litro,6.41,5/14/2025
 14.742.132/0002-84,DE SOUZA STAEVIE & CIA. LTDA.,,RUA URUGUAI,1898,,HIDRAULICA,97574-220,SANTANA DO LIVRAMENTO,RIO GRANDE DO SUL,IPIRANGA,ETANOL,R$ / litro,5.89,5/14/2025
 27.033.435/0001-99,M G MONTEIRO COMERCIO DE GAS LTDA,,QUADRA 101 CONJUNTO A,S/N,LOTE  19 B,PARQUE DA BARRAGEM SETOR 11,72925-203,AGUAS LINDAS DE GOIAS,GOIAS,ULTRAGAZ,GLP,R$ / 13 kg,97.99,5/14/2025
 21.474.927/0001-33,POSTO SPRESSO COMBUSTIVEIS LTDA,,AVENIDA BRASIL,220,,IGUACU,35162-036,IPATINGA,MINAS GERAIS,BRANCA,GASOLINA COMUM,R$ / litro,6.19,5/12/2025
 21.474.927/0001-33,POSTO SPRESSO COMBUSTIVEIS LTDA,,AVENIDA BRASIL,220,,IGUACU,35162-036,IPATINGA,MINAS GERAIS,BRANCA,ETANOL,R$ / litro,4.35,5/12/2025
 27.017.843/0001-57,AUTO POSTO LINCE DO VALE LTDA,,AVENIDA GRANADEIRO GUIMARAES,359,,CENTRO,12020-130,TAUBATE,SAO PAULO,RAIZEN,GASOLINA COMUM,R$ / litro,5.49,5/12/2025
 27.017.843/0001-57,AUTO POSTO LINCE DO VALE LTDA,,AVENIDA GRANADEIRO GUIMARAES,359,,CENTRO,12020-130,TAUBATE,SAO PAULO,RAIZEN,ETANOL,R$ / litro,3.77,5/12/2025
 26.690.653/0001-33,ORSI GAS LTDA,,RODOVIA DR. JOAO MIRANDA,SN,KM 0,SANTA ROSA,68440-000,ABAETETUBA,PARA,COPA ENERGIA,GLP,R$ / 13 kg,113.00,5/15/2025
